anime_name;anime_path;anime_id
tensei shitara slime datta ken tensei shitara slime datta ken 2nd season;/dirlist.php?dir=subtitles%2Fjapanese%2FTensei+Shitara+Slime+Datta+Ken+Tensei+Shitara+Slime+Datta+Ken+2nd+Season%2F;1802
tensei shitara slime datta ken;/dirlist.php?dir=subtitles%2Fjapanese%2FTensei_Shitara_Slime_Datta_Ken%2F;1803
tenshi no 3p!;/dirlist.php?dir=subtitles%2Fjapanese%2FTenshi+no+3P%21%2F;1804
tensou sentai goseiger;/dirlist.php?dir=subtitles%2Fjapanese%2FTensou_Sentai_Goseiger%2F;1805
tensura nikki: tensei shitara slime datta ken;/dirlist.php?dir=subtitles%2Fjapanese%2FTensura+Nikki%3A+Tensei+shitara+Slime+Datta+Ken%2F;1806
terra e;/dirlist.php?dir=subtitles%2Fjapanese%2FTerra+e%2F;1807
terra formars;/dirlist.php?dir=subtitles%2Fjapanese%2FTerra_Formars%2F;1808
tezuka osamu monogatari: boku wa songoku;/dirlist.php?dir=subtitles%2Fjapanese%2FTezuka+Osamu+Monogatari%3A+Boku+wa+Songoku%2F;1809
tezuka osamu no buddha;/dirlist.php?dir=subtitles%2Fjapanese%2FTezuka+Osamu+no+Buddha%2F;1810
the big o;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Big+O%2F;1811
the five star stories;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Five+Star+Stories%2F;1812
the god of high school;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+God+of+High+School%2F;1813
the idolm@ster (idolmaster);/dirlist.php?dir=subtitles%2Fjapanese%2FTHE+IDOLM%40STER+%28IdolMaster%29%2F;1814
the idolm@ster cinderella girls;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+iDOLM%40STER+Cinderella+Girls%2F;1815
the laughing salesman;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Laughing+Salesman%2F;1816
the laws of the universe part 0 +part 1 japan pgs;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Laws+of+the+Universe+Part+0+%2BPart+1+Japan+PGS%2F;1817
the mystical laws;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Mystical+Laws%2F;1818
the orbital children;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Orbital+Children%2F;1819
thermae romae;/dirlist.php?dir=subtitles%2Fjapanese%2FThermae_Romae%2F;1820
the rolling girls;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Rolling+Girls%2F;1821
the secret world of arrietty;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Secret+World+of+Arrietty%2F;1822
the sky crawlers;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Sky+Crawlers%2F;1823
the snack world;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Snack+World%2F;1824
the star of cottonland;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Star+of+Cottonland%2F;1825
the ultraman: jackal vs. ultraman;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Ultraman%3A+Jackal+vs.+Ultraman%2F;1826
the virgin psychics;/dirlist.php?dir=subtitles%2Fjapanese%2FThe+Virgin+Psychics%2F;1827
the borrower arrietty;/dirlist.php?dir=subtitles%2Fjapanese%2FThe_Borrower_Arrietty%2F;1828
the kagestar;/dirlist.php?dir=subtitles%2Fjapanese%2FThe_Kagestar%2F;1829
the return of ultraman;/dirlist.php?dir=subtitles%2Fjapanese%2FThe_Return_Of_Ultraman%2F;1830
the twelve kingdoms;/dirlist.php?dir=subtitles%2Fjapanese%2FThe_Twelve_Kingdoms%2F;1831
thunderbolt fantasy;/dirlist.php?dir=subtitles%2Fjapanese%2FThunderbolt+Fantasy%2F;1832
"tiger &amp; bunny";/dirlist.php?dir=subtitles%2Fjapanese%2FTiger+%26+Bunny%2F;1833
time bokan 24;/dirlist.php?dir=subtitles%2Fjapanese%2FTime_Bokan_24%2F;1834
time travel shoujo;/dirlist.php?dir=subtitles%2Fjapanese%2FTime_Travel_Shoujo%2F;1835
toaru kagaku no accelerator;/dirlist.php?dir=subtitles%2Fjapanese%2FToaru+Kagaku+no+Accelerator%2F;1836
toaru kagaku no railgun;/dirlist.php?dir=subtitles%2Fjapanese%2FToaru+Kagaku+no+Railgun%2F;1837
toaru kagaku no railgun s;/dirlist.php?dir=subtitles%2Fjapanese%2FToaru+Kagaku+no+Railgun+S%2F;1838
toaru kagaku no railgun t;/dirlist.php?dir=subtitles%2Fjapanese%2FToaru+Kagaku+no+Railgun+T%2F;1839
toaru majutsu no index;/dirlist.php?dir=subtitles%2Fjapanese%2FToaru+Majutsu+no+Index%2F;1840
toaru majutsu no index ii;/dirlist.php?dir=subtitles%2Fjapanese%2FToaru+Majutsu+no+Index+II%2F;1841
toaru majutsu no index iii;/dirlist.php?dir=subtitles%2Fjapanese%2FToaru+Majutsu+no+Index+III%2F;1842
toaru majutsu no index movie - endymion no kiseki;/dirlist.php?dir=subtitles%2Fjapanese%2FToaru+Majutsu+no+Index+Movie+-+Endymion+no+Kiseki%2F;1843
tokimeki memorial;/dirlist.php?dir=subtitles%2Fjapanese%2FTokimeki+Memorial%2F;1844
tokimeki tonight;/dirlist.php?dir=subtitles%2Fjapanese%2FTokimeki+Tonight%2F;1845
toki no tabibito - time stranger;/dirlist.php?dir=subtitles%2Fjapanese%2FToki+no+Tabibito+-+Time+Stranger%2F;1846
toki o kakeru shoujo;/dirlist.php?dir=subtitles%2Fjapanese%2FToki+o+Kakeru+Shoujo%2F;1847
tokumei sentai go-busters;/dirlist.php?dir=subtitles%2Fjapanese%2FTokumei_Sentai_Go-Busters%2F;1848
tokurei sochi dantai stella jo-gakuin koutou-ka c3-bu;/dirlist.php?dir=subtitles%2Fjapanese%2FTokurei_Sochi_Dantai_Stella_Jo-Gakuin_Koutou-ka_C3-bu%2F;1849
tokusatsu gagaga;/dirlist.php?dir=subtitles%2Fjapanese%2FTokusatsu+GaGaGa%2F;1850
tokusou sentai dekaranger 2005 resynced;/dirlist.php?dir=subtitles%2Fjapanese%2FTokusou+Sentai+Dekaranger+2005+Resynced%2F;1851
tokusou robo janperson;/dirlist.php?dir=subtitles%2Fjapanese%2FTokusou_Robo_Janperson%2F;1852
tokusou sentai dekaranger;/dirlist.php?dir=subtitles%2Fjapanese%2FTokusou_Sentai_Dekaranger%2F;1853
tokyo 24-ku;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+24-ku%2F;1854
tokyo ghoul;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Ghoul%2F;1855
tokyo ghoul:re;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Ghoul%3ARe%2F;1856
tokyo ghoul a;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Ghoul+A%2F;1857
tokyo ghoul ova;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Ghoul+OVA%2F;1858
tokyo godfathers;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Godfathers%2F;1859
tokyo magnitude 8.0;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Magnitude+8.0%2F;1860
tokyo marble chocolate;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Marble+Chocolate%2F;1861
tokyo mew mew new;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Mew+Mew+New%2F;1862
tokyo ravens;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Ravens%2F;1863
tokyo revengers;/dirlist.php?dir=subtitles%2Fjapanese%2FTokyo+Revengers%2F;1864
to love-ru;/dirlist.php?dir=subtitles%2Fjapanese%2FTo+Love-Ru%2F;1865
to love-ru darkness;/dirlist.php?dir=subtitles%2Fjapanese%2FTo+Love-Ru+Darkness%2F;1866
tomica hero rescue force;/dirlist.php?dir=subtitles%2Fjapanese%2FTomica+Hero+Rescue+Force%2F;1867
tonari no kaibutsu-kun;/dirlist.php?dir=subtitles%2Fjapanese%2FTonari+no+Kaibutsu-kun%2F;1868
tonari no seki-kun;/dirlist.php?dir=subtitles%2Fjapanese%2FTonari+no+Seki-kun%2F;1869
tonari no totoro;/dirlist.php?dir=subtitles%2Fjapanese%2FTonari+no+Totoro%2F;1870
tonikaku kawaii;/dirlist.php?dir=subtitles%2Fjapanese%2FTonikaku+Kawaii%2F;1871
top o nerae! gunbuster;/dirlist.php?dir=subtitles%2Fjapanese%2FTop+o+Nerae%21+GunBuster%2F;1872
toradora!;/dirlist.php?dir=subtitles%2Fjapanese%2FToradora%21%2F;1873
toriko;/dirlist.php?dir=subtitles%2Fjapanese%2FToriko%2F;1874
toshokan sensou - kakumei no tsubasa;/dirlist.php?dir=subtitles%2Fjapanese%2FToshokan+Sensou+-+Kakumei+no+Tsubasa%2F;1875
totsuzen kekkon;/dirlist.php?dir=subtitles%2Fjapanese%2FTotsuzen+kekkon%2F;1876
touch;/dirlist.php?dir=subtitles%2Fjapanese%2FTouch%2F;1877
touhai densetsu akagi - yami ni maiorita tensai;/dirlist.php?dir=subtitles%2Fjapanese%2FTouhai_Densetsu_Akagi_-_Yami_Ni_Maiorita_Tensai%2F;1878
touhou;/dirlist.php?dir=subtitles%2Fjapanese%2FTouhou%2F;1879
touken ranbu: hanamaru;/dirlist.php?dir=subtitles%2Fjapanese%2FTouken+Ranbu%3A+Hanamaru%2F;1880
train heroes;/dirlist.php?dir=subtitles%2Fjapanese%2FTrain_Heroes%2F;1881
tribe cool crew;/dirlist.php?dir=subtitles%2Fjapanese%2FTribe_Cool_Crew%2F;1882
trigun;/dirlist.php?dir=subtitles%2Fjapanese%2FTRIGUN%2F;1883
trinity blood;/dirlist.php?dir=subtitles%2Fjapanese%2FTrinity+Blood%2F;1884
trinity seven;/dirlist.php?dir=subtitles%2Fjapanese%2FTrinity+Seven%2F;1885
tropical-rouge! precure;/dirlist.php?dir=subtitles%2Fjapanese%2FTropical-Rouge%21_Precure%2F;1886
tsubasa chronicle;/dirlist.php?dir=subtitles%2Fjapanese%2FTsubasa+Chronicle%2F;1887
tsubasa shunraiki;/dirlist.php?dir=subtitles%2Fjapanese%2FTsubasa+Shunraiki%2F;1888
tsubasa tokyo revelations;/dirlist.php?dir=subtitles%2Fjapanese%2FTsubasa+Tokyo+Revelations%2F;1889
tsugumomo;/dirlist.php?dir=subtitles%2Fjapanese%2FTsugumomo%2F;1890
tsuki ga kirei;/dirlist.php?dir=subtitles%2Fjapanese%2FTsuki+ga+Kirei%2F;1891
tsuki ga michibiku isekai douchuu;/dirlist.php?dir=subtitles%2Fjapanese%2FTsuki+ga+Michibiku+Isekai+Douchuu%2F;1892
tsukimonogatari;/dirlist.php?dir=subtitles%2Fjapanese%2FTsukimonogatari%2F;1893
tsuredure children;/dirlist.php?dir=subtitles%2Fjapanese%2FTsuredure+Children%2F;1894
tsuritama;/dirlist.php?dir=subtitles%2Fjapanese%2FTsuritama%2F;1895
tsurune kazemai koukou kyuudou bu;/dirlist.php?dir=subtitles%2Fjapanese%2FTsurune+Kazemai+Koukou+Kyuudou+Bu%2F;1896
tsuujou kougeki ga zentai kougeki de ni-kai kougeki no okaasan wa suki desu ka?;/dirlist.php?dir=subtitles%2Fjapanese%2FTsuujou+Kougeki+ga+Zentai+Kougeki+de+Ni-kai+Kougeki+no+Okaasan+wa+Suki+Desu+ka%3F%2F;1897
turn a gundam;/dirlist.php?dir=subtitles%2Fjapanese%2FTurn+A+Gundam%2F;1898
twin angel break;/dirlist.php?dir=subtitles%2Fjapanese%2FTwin+Angel+Break%2F;1899
uchiage hanabi (2017);/dirlist.php?dir=subtitles%2Fjapanese%2FUchiage+Hanabi+%282017%29%2F;1900
uchouten kazoku;/dirlist.php?dir=subtitles%2Fjapanese%2FUchouten+Kazoku%2F;1901
uchuu no stellvia;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu+no+Stellvia%2F;1902
uchuu senkan tiramisu;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu+Senkan+Tiramisu%2F;1903
uchuu senkan tiramisu ii;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu+Senkan+Tiramisu+II%2F;1904
uchuu show e youkoso;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu+Show+e+Youkoso%2F;1905
uchuu keiji shaider;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Keiji_Shaider%2F;1906
uchuu keiji sharivan;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Keiji_Sharivan%2F;1907
uchuu kyoudai;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Kyoudai%2F;1908
uchuu senkan yamato;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Senkan_Yamato%2F;1909
uchuu senkan yamato 2;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Senkan_Yamato_2%2F;1910
uchuu senkan yamato 3;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Senkan_Yamato_3%2F;1911
uchuu senkan yamato 2199;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Senkan_Yamato_2199%2F;1912
uchuu senkan yamato 2202 ;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Senkan_Yamato_2202_%2F;1913
uchuu sentai kyuuranger;/dirlist.php?dir=subtitles%2Fjapanese%2FUchuu_Sentai_Kyuuranger%2F;1914
ueno-san wa bukiyou;/dirlist.php?dir=subtitles%2Fjapanese%2FUeno-san+wa+Bukiyou%2F;1915
ufo robot grendizer;/dirlist.php?dir=subtitles%2Fjapanese%2FUFO_Robot_Grendizer%2F;1916
ultimate spider-man vs sinister six;/dirlist.php?dir=subtitles%2Fjapanese%2FUltimate_Spider-Man_VS_Sinister_Six%2F;1917
ultimate spiderman web warriors;/dirlist.php?dir=subtitles%2Fjapanese%2FUltimate_Spiderman_Web_Warriors%2F;1918
ultra galaxy fight:new generation heroes;/dirlist.php?dir=subtitles%2Fjapanese%2FULTRA+GALAXY+FIGHT%3ANEW+GENERATION+HEROES%2F;1919
ultraman;/dirlist.php?dir=subtitles%2Fjapanese%2FULTRAMAN%2F;1920
ultraman geed;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman+Geed%2F;1921
ultraman orb;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman+Orb%2F;1922
ultraman taiga;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman+Taiga%2F;1923
ultraman z;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman+Z%2F;1924
ultraman chronicle d;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Chronicle_D%2F;1925
ultraman chronicle z heroes odyssey;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Chronicle_Z_Heroes_Odyssey%2F;1926
ultraman decker;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Decker%2F;1927
ultraman ginga;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Ginga%2F;1928
ultraman ginga s;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Ginga_S%2F;1929
ultraman new generation cronicle;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_New_Generation_Cronicle%2F;1930
ultraman orb;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Orb%2F;1931
ultraman retsuden;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Retsuden%2F;1932
ultraman r b;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_R_B%2F;1933
ultraman trigger;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Trigger%2F;1934
ultraman x;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_X%2F;1935
ultraman zero the chronicle;/dirlist.php?dir=subtitles%2Fjapanese%2FUltraman_Zero_The_Chronicle%2F;1936
umibe no etranger;/dirlist.php?dir=subtitles%2Fjapanese%2FUmibe+no+etranger%2F;1937
umi ga kikoeru;/dirlist.php?dir=subtitles%2Fjapanese%2FUmi+ga+Kikoeru%2F;1938
un-go;/dirlist.php?dir=subtitles%2Fjapanese%2FUn-Go%2F;1939
uninhabited planet survive;/dirlist.php?dir=subtitles%2Fjapanese%2FUninhabited_Planet_Survive%2F;1940
uq holder! mahou sensei negima! 2;/dirlist.php?dir=subtitles%2Fjapanese%2FUQ+Holder%21+Mahou+Sensei+Negima%21+2%2F;1941
uragiri wa boku no namae o shitte iru;/dirlist.php?dir=subtitles%2Fjapanese%2FUragiri+wa+Boku+no+Namae+o+Shitte+Iru%2F;1942
uramichi onii-san;/dirlist.php?dir=subtitles%2Fjapanese%2FUramichi+Onii-san%2F;1943
urara meirochou;/dirlist.php?dir=subtitles%2Fjapanese%2FUrara_Meirochou%2F;1944
urasekai picnic;/dirlist.php?dir=subtitles%2Fjapanese%2FUrasekai+Picnic%2F;1945
urusei yatsura (2022);/dirlist.php?dir=subtitles%2Fjapanese%2FUrusei+Yatsura+%282022%29%2F;1946
urusei yatsura;/dirlist.php?dir=subtitles%2Fjapanese%2FUrusei_Yatsura%2F;1947
usagi drop;/dirlist.php?dir=subtitles%2Fjapanese%2FUsagi_Drop%2F;1948
ushio to tora;/dirlist.php?dir=subtitles%2Fjapanese%2FUshio+to+Tora%2F;1949
ushio to tora 2;/dirlist.php?dir=subtitles%2Fjapanese%2FUshio+to+Tora+2%2F;1950
utawarerumono;/dirlist.php?dir=subtitles%2Fjapanese%2FUtawarerumono%2F;1951
utawarerumono: itsuwari no kamen;/dirlist.php?dir=subtitles%2Fjapanese%2FUtawarerumono%3A+Itsuwari+no+Kamen%2F;1952
uzaki-chan wa asobitai!;/dirlist.php?dir=subtitles%2Fjapanese%2FUzaki-chan+wa+Asobitai%21%2F;1953
vampire in the garden;/dirlist.php?dir=subtitles%2Fjapanese%2FVampire+in+the+Garden%2F;1954
vangua-road;/dirlist.php?dir=subtitles%2Fjapanese%2FVangua-Road%2F;1955
vanguard tv try;/dirlist.php?dir=subtitles%2Fjapanese%2FVanguard_TV_TRY%2F;1956
vanitas no karte;/dirlist.php?dir=subtitles%2Fjapanese%2FVanitas+no+Karte%2F;1957
vinland saga;/dirlist.php?dir=subtitles%2Fjapanese%2FVinland+Saga%2F;1958
violet evergarden;/dirlist.php?dir=subtitles%2Fjapanese%2FViolet+Evergarden%2F;1959
violet evergarden movie;/dirlist.php?dir=subtitles%2Fjapanese%2FViolet+Evergarden+Movie%2F;1960
vivy -fluorite eye's song;/dirlist.php?dir=subtitles%2Fjapanese%2FVivy+-Fluorite+Eye%27s+Song%2F;1961
waccha primagi!;/dirlist.php?dir=subtitles%2Fjapanese%2FWaccha_Primagi%21%2F;1962
wagaya no oinari-sama;/dirlist.php?dir=subtitles%2Fjapanese%2FWagaya+no+Oinari-sama%2F;1963
wakaokami wa shougakusei!;/dirlist.php?dir=subtitles%2Fjapanese%2FWakaokami+wa+Shougakusei%21%2F;1964
wakaokami wa shougakusei! movie;/dirlist.php?dir=subtitles%2Fjapanese%2FWakaokami+wa+Shougakusei%21+movie%2F;1965
wandering witch: the journey of elaina;/dirlist.php?dir=subtitles%2Fjapanese%2FWandering+Witch%3A+The+Journey+of+Elaina%2F;1966
warau salesman;/dirlist.php?dir=subtitles%2Fjapanese%2FWarau+Salesman%2F;1967
warau salesman new;/dirlist.php?dir=subtitles%2Fjapanese%2FWarau+Salesman+New%2F;1968
watashi ga motenai no wa dou kangaetemo omaera ga warui!;/dirlist.php?dir=subtitles%2Fjapanese%2FWatashi+ga+Motenai+no+wa+Dou+Kangaetemo+Omaera+ga+Warui%21%2F;1969
watashi ni tenshi ga maiorita!;/dirlist.php?dir=subtitles%2Fjapanese%2FWatashi+ni+Tenshi+ga+Maiorita%21%2F;1970
watashi ga motete dou sunda;/dirlist.php?dir=subtitles%2Fjapanese%2FWatashi_Ga_Motete_Dou_Sunda%2F;1971
wataten! an angel flew down to me;/dirlist.php?dir=subtitles%2Fjapanese%2FWATATEN%21+An+Angel+Flew+Down+to+Me%2F;1972
whisper of the heart;/dirlist.php?dir=subtitles%2Fjapanese%2FWhisper+of+the+Heart%2F;1973
white album 2;/dirlist.php?dir=subtitles%2Fjapanese%2FWhite+Album+2%2F;1974
wicked city;/dirlist.php?dir=subtitles%2Fjapanese%2FWicked+City%2F;1975
wonder egg priority;/dirlist.php?dir=subtitles%2Fjapanese%2FWonder+Egg+Priority%2F;1976
words bubble up like soda pop;/dirlist.php?dir=subtitles%2Fjapanese%2FWords+Bubble+Up+Like+Soda+Pop%2F;1977
world trigger;/dirlist.php?dir=subtitles%2Fjapanese%2FWorld+Trigger%2F;1978
wotaku ni koi wa muzukashii;/dirlist.php?dir=subtitles%2Fjapanese%2FWotaku+ni+Koi+wa+Muzukashii%2F;1979
xam'd lost memories (bounen no zamudo);/dirlist.php?dir=subtitles%2Fjapanese%2FXam%27d+Lost+Memories+%28Bounen+no+Zamudo%29%2F;1980
yagate kimi ni naru;/dirlist.php?dir=subtitles%2Fjapanese%2FYagate+Kimi+ni+Naru%2F;1981
yahari ore no seishun love come wa machigatteiru;/dirlist.php?dir=subtitles%2Fjapanese%2FYahari_Ore_No_Seishun_Love_Come_Wa_Machigatteiru%2F;1982
yakitate!! japan;/dirlist.php?dir=subtitles%2Fjapanese%2FYakitate%21%21+Japan%2F;1983
yakusoku no nanaya matsuri;/dirlist.php?dir=subtitles%2Fjapanese%2FYakusoku+no+Nanaya+Matsuri%2F;1984
yakusoku no neverland;/dirlist.php?dir=subtitles%2Fjapanese%2FYakusoku+no+Neverland%2F;1985
yakusoku no neverland;/dirlist.php?dir=subtitles%2Fjapanese%2FYakusoku_No_Neverland%2F;1986
yamada-kun to 7-nin no majo;/dirlist.php?dir=subtitles%2Fjapanese%2FYamada-kun+to+7-nin+no+Majo%2F;1987
yamakoshi mura no mari to sanbiki no koinu;/dirlist.php?dir=subtitles%2Fjapanese%2FYamakoshi+Mura+no+Mari+to+Sanbiki+no+Koinu%2F;1988
yamikin ushijima-kun;/dirlist.php?dir=subtitles%2Fjapanese%2FYamikin+Ushijima-kun%2F;1989
yami shibai 9;/dirlist.php?dir=subtitles%2Fjapanese%2FYami+Shibai+9%2F;1990
yasashii lion;/dirlist.php?dir=subtitles%2Fjapanese%2FYasashii+Lion%2F;1991
yatogame-chan kansatsu nikki nisatsume;/dirlist.php?dir=subtitles%2Fjapanese%2FYatogame-chan+Kansatsu+Nikki+Nisatsume%2F;1992
yes! precure 5;/dirlist.php?dir=subtitles%2Fjapanese%2FYes%21+Precure+5%2F;1993
yesterday wo utatte;/dirlist.php?dir=subtitles%2Fjapanese%2FYesterday+wo+Utatte%2F;1994
yes ! precure 5 gogo !;/dirlist.php?dir=subtitles%2Fjapanese%2FYes_%21_Precure_5_GoGo_%21%2F;1995
yoake tsugeru lu no uta | lu over the wall;/dirlist.php?dir=subtitles%2Fjapanese%2FYoake+Tsugeru+Lu+no+Uta+%7C+Lu+Over+the+Wall%2F;1996
yofukashi no uta;/dirlist.php?dir=subtitles%2Fjapanese%2Fyofukashi+no+uta%2F;1997
yojouhan shinwa taikei;/dirlist.php?dir=subtitles%2Fjapanese%2FYojouhan+Shinwa+Taikei%2F;1998
yojouhan time machine blues;/dirlist.php?dir=subtitles%2Fjapanese%2FYojouhan+Time+Machine+Blues%2F;1999
yokohama kaidashi kikou - quiet country cafe;/dirlist.php?dir=subtitles%2Fjapanese%2FYokohama+Kaidashi+Kikou+-+Quiet+Country+Cafe%2F;2000
yokohama kaidashi kikou;/dirlist.php?dir=subtitles%2Fjapanese%2FYokohama+Kaidashi+Kikou%2F;2001
yokoyama mitsuteru sangokushi;/dirlist.php?dir=subtitles%2Fjapanese%2FYokoyama_Mitsuteru_Sangokushi%2F;2002
yona yona penguin;/dirlist.php?dir=subtitles%2Fjapanese%2FYona+Yona+Penguin%2F;2003
yoru wa mijikashi arukeyo otome;/dirlist.php?dir=subtitles%2Fjapanese%2FYoru+wa+Mijikashi+Arukeyo+Otome%2F;2004
you are umasou da na;/dirlist.php?dir=subtitles%2Fjapanese%2FYou+are+umasou+da+na%2F;2005
youjo senki;/dirlist.php?dir=subtitles%2Fjapanese%2FYoujo+Senki%2F;2006
youkai apartment no yuuga na nichijou;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukai+Apartment+no+Yuuga+na+Nichijou%2F;2007
youkai watch;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukai+Watch%2F;2008
youkai watch jam: youkai gakuen y - n to no souguu;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukai+Watch+Jam%3A+Youkai+Gakuen+Y+-+N+to+no+Souguu%2F;2009
youkai watch!;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukai_Watch%21%2F;2010
youkai watch;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukai_Watch%2F;2011
youkai watch jam;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukai_Watch_Jam%2F;2012
youkai watch monge selection zura;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukai_Watch_Monge_Selection_Zura%2F;2013
youkai watch shadowside;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukai_Watch_Shadowside%2F;2014
youkoso jitsuryoku shijou shugi no kyoushitsu e;/dirlist.php?dir=subtitles%2Fjapanese%2FYoukoso+Jitsuryoku+Shijou+Shugi+no+Kyoushitsu+e%2F;2015
young animator training project;/dirlist.php?dir=subtitles%2Fjapanese%2FYoung+Animator+Training+Project%2F;2016
young black jack;/dirlist.php?dir=subtitles%2Fjapanese%2FYoung_Black_Jack%2F;2017
yowamushi pedal;/dirlist.php?dir=subtitles%2Fjapanese%2FYowamushi+Pedal%2F;2018
yu-gi-oh! duel monsters;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21+Duel+Monsters%2F;2019
yu-gi-oh! duel monsters remaster duelist kingdom;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21+Duel+Monsters+Remaster+Duelist+Kingdom%2F;2020
yu-gi-oh! go rush!!;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21+Go+Rush%21%21%2F;2021
yu-gi-oh! sevens;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21+SEVENS%2F;2022
yu-gi-oh! 5d's;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21_5D%27s%2F;2023
yu-gi-oh! arc-v;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21_ARC-V%2F;2024
yu-gi-oh! duel monsters gx;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21_Duel_Monsters_GX%2F;2025
yu-gi-oh! vrains;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21_VRAINS%2F;2026
yu-gi-oh! zexal;/dirlist.php?dir=subtitles%2Fjapanese%2FYu-Gi-Oh%21_ZEXAL%2F;2027
yuki no taiyou;/dirlist.php?dir=subtitles%2Fjapanese%2FYuki+no+Taiyou%2F;2028
yumeiro patissiere special professional;/dirlist.php?dir=subtitles%2Fjapanese%2FYumeiro_Patissiere_Special_Professional%2F;2029
yumekui merry;/dirlist.php?dir=subtitles%2Fjapanese%2FYumekui_Merry%2F;2030
yuri!!! on ice;/dirlist.php?dir=subtitles%2Fjapanese%2FYuri%21%21%21+on+Ice%2F;2031
yurikuma arashi;/dirlist.php?dir=subtitles%2Fjapanese%2FYurikuma+Arashi%2F;2032
yuru camp;/dirlist.php?dir=subtitles%2Fjapanese%2FYuru+Camp%2F;2033
yuru camp movie;/dirlist.php?dir=subtitles%2Fjapanese%2FYuru+Camp+Movie%2F;2034
yuru camp s2;/dirlist.php?dir=subtitles%2Fjapanese%2FYuru+Camp+S2%2F;2035
yuru yuri;/dirlist.php?dir=subtitles%2Fjapanese%2FYuru+Yuri%2F;2036
